youtubeId,itemLabel,performerLabel,youtubeViews,year,genreLabel
SHq2qrFUlGY,Perro Fiel,Shakira,832304643.0,2017.0,reggaeton
zZjSX01P5dE,Ginza,J Balvin,830567191.0,2015.0,reggaeton
ME2Hufquz0k,Adrenalina,Jennifer Lopez,826266883.0,2014.0,Latin pop
b8m9zhNAgKs,Black Beatles,Rae Sremmurd,826025449.0,2016.0,"hip hop music, trap music"
qN4ooNx77u0,Sign of the Times,Harry Styles,823668288.0,2017.0,"glam rock, soft rock, pop rock"
cHHLHGNpCSA,Waiting for Love,Avicii,820819921.0,2015.0,progressive house
4GuqB1BQVr4,Boyfriend,Justin Bieber,819389460.0,2012.0,contemporary R&B
uuZE_IRwLNI,Mirrors,Justin Timberlake,818857134.0,2013.0,contemporary R&B
HgzGwKwLmgM,Don't Stop Me Now,Queen,818296471.0,1979.0,glam rock
wzMrK-aGCug,No Type,Rae Sremmurd,817899448.0,2014.0,hip hop music
Ahha3Cqe_fk,The One That Got Away,B.o.B,816260976.0,2011.0,pop music
CfihYWRWRTQ,Love Me Again,John Newman,815635969.0,2013.0,dance-pop
j4-Gt6dUVj0,Love Me Again,John Newman,815635969.0,2013.0,dance-pop
EPo5wWmKEaI,Give Me Everything,Afrojack,815599423.0,2011.0,electro
ovX1HloCgdA,Sensualidad,Bad Bunny,815347427.0,2017.0,
pa14VNsdSYM,Only Girl (In the World),Rihanna,814663396.0,2010.0,
xwtdhWltSIg,Losing My Religion,R.E.M.,813650157.0,1991.0,"alternative rock, folk rock"
qFLhGq0060w,I Feel It Coming,The Weeknd,813284211.0,2016.0,disco-pop
cedoBlUvBlI,BonBon,Era Istrefi,811584944.0,2015.0,dance-pop
doLMt10ytHY,Yonaguni,Bad Bunny,806934097.0,2021.0,Latin pop
KTxBosSzQ8U,Californication,Red Hot Chili Peppers,802769256.0,2000.0,alternative rock
YlUKcNNmywk,Californication,Red Hot Chili Peppers,802769256.0,2000.0,alternative rock
QNJL6nfu__Q,They Don't Care About Us,Michael Jackson,802275428.0,1996.0,"blues, hip hop music, hard rock, popular music, pop rock, samba reggae, dancehall, contemporary R&B, protest song"
ft4jcPSLJfY,Say My Name,Bebe Rexha,801148250.0,2018.0,dance-pop
fM-7nvr1QVU,Say My Name,Bebe Rexha,801148250.0,2018.0,dance-pop
AtKZKl7Bgu0,I Need Your Love,Calvin Harris,797276823.0,2013.0,electronic dance music
M11SvDtPBhA,Party in the U.S.A.,Miley Cyrus,792926809.0,2009.0,"pop music, dance-pop, electronic dance music"
oiKj0Z_Xnjc,Papaoutai,Stromae,790718754.0,2013.0,hip hop music
Pgmx7z49OEk,Ain't Your Mama,Jennifer Lopez,786781884.0,2016.0,pop music
sEhy-RXkNo0,Man Down,Rihanna,783668512.0,2011.0,reggae
MkElfR_NPBI,Black Magic,Little Mix,783106673.0,2015.0,dance-pop
m7Bc3pLyij0,Happier,Marshmello,780547234.0,2018.0,dance-pop
7QU1nvuxaMA,Like a Stone,Audioslave,777127422.0,2003.0,alternative rock
lDK9QqIzhwk,Livin' on a Prayer,Bon Jovi,776961510.0,1986.0,hard rock
SD4Z8dlZPd8,Genda Phool,Badshah,775624569.0,2020.0,Indian pop
sPTn0QEhxds,Me Enamoré,Shakira,774569401.0,2017.0,"reggaeton, Latin pop"
TGtWWb9emYI,We Are One (Ole Ola),Pitbull,773887166.0,2014.0,samba
tvTRZJ-4EyI,Humble,Kendrick Lamar,773256380.0,2017.0,
p2Rch6WvPJE,Un-Break My Heart,Toni Braxton,770540650.0,1996.0,rhythm and blues
aPxVSCfoYnU,Post to Be,Jhené Aiko,769277355.0,2014.0,
CdXesX6mYUE,International Love,Pitbull,768444526.0,2011.0,dance-pop
VYOjWnS4cMY,This Is America,Donald Glover,764406217.0,2018.0,"hip hop music, Afrobeat"
9Sc-ir2UwGU,Firestone,Conrad Sewell,762140870.0,2014.0,"deep house, tropical house"
7RMQksXpQSk,This Is How We Do,Riff Raff,756549315.0,2014.0,dance-pop
nARW7VvOlM8,This Is How We Do,Riff Raff,756549315.0,2014.0,dance-pop
iPGgnzc34tY,Djadja,Aya Nakamura,754467339.0,2018.0,"pop music, Afrobeats"
SIIGMA,Skibidi,Little Big,753415161.0,2018.0,"electronic music, pop music, dance music"
mDFBTdToRmw,Skibidi,Little Big,753415161.0,2018.0,"electronic music, pop music, dance music"
uSD4vsh1zDA,I Gotta Feeling,Black Eyed Peas,750244907.0,2009.0,dance-pop
6ACl8s_tBzE,Blame,John Newman,747930560.0,2014.0,electronic dance music
1y6smkh6c-0,Don't You Worry Child,John Martin,746044747.0,2012.0,progressive house
5anLPw0Efmo,My Immortal,Evanescence,745545830.0,2003.0,"alternative metal, soft rock, gothic rock"
gOsM-DYAEhY,Whatever It Takes,Imagine Dragons,745219694.0,2017.0,electropop
fV4DiAyExN0,The Reason,Hoobastank,745183823.0,2004.0,alternative rock
IdneKLhsWOQ,Wildest Dreams,Taylor Swift,743603392.0,2015.0,dream pop
IPfJnp1guPc,Young Dumb & Broke,Khalid,742871473.0,2017.0,rhythm and blues
qMxX-QOV9tI,Price Tag,B.o.B,741374297.0,2011.0,pop music
EgT_us6AsDg,Love You like a Love Song,Selena Gomez & the Scene,738912176.0,2011.0,electropop
GX8Hg6kWQYI,Moonlight,XXXTentacion,733632278.0,2018.0,cloud rap
MrTz5xjmso4,Beautiful Girls,Sean Kingston,730877791.0,2007.0,contemporary R&B
BxuY9FET9Y4,One Call Away,Charlie Puth,730237828.0,2015.0,soul
oofSnsGkops,You're Beautiful,James Blunt,729881656.0,2005.0,"alternative rock, soft rock, pop rock"
Rt2zZSaOFtw,Yagoda Malinka,Xäbib,727313983.0,2020.0,
yyDUC1LUXSU,Blurred Lines,T.I.,726853713.0,2013.0,"pop music, contemporary R&B"
K5KAc5CoCuk,Dernière danse,Indila,726268012.0,2013.0,pop music
qpgTC9MDx1o,Animals,Maroon 5,725482658.0,2014.0,dance-pop
SDTZ7iX4vTQ,Pumped Up Kicks,Foster the People,725033974.0,2010.0,pop rock
-59jGD4WrmE,Sucker for Pain,Ty Dolla Sign,722123903.0,2016.0,alternative hip hop
LsoLEjrDogU,Finesse,Cardi B,721654130.0,2018.0,"contemporary R&B, hip hop soul"
pAgnJDJN4VA,Back in Black,AC/DC,718281658.0,1981.0,hard rock
vJwKKKd2ZYE,Hot Nigga,Bobby Shmurda,715054191.0,2014.0,hip hop music
o_v9MY_FMcw,Best Song Ever,One Direction,714982756.0,2013.0,pop music
iEPTlhBmwRg,Moves Like Jagger,Maroon 5,714438986.0,2011.0,"electropop, disco, dance-pop"
hz7GlXTRh-M,Bichota,Karol G,712225587.0,2020.0,reggaeton
QaXhVryxVBk,Bichota,Karol G,712225587.0,2020.0,reggaeton
fk4BbF7B29w,Send My Love (To Your New Lover),Kelsea Ballerini,711768754.0,2016.0,"pop music, contemporary R&B"
e-fA-gBCkj0,Locked Out of Heaven,Mohamed Kelany,710384216.0,2012.0,"pop rock, reggae rock"
GKSRyLdjsPA,The Greatest,Sia,710372283.0,2016.0,pop music
DkeiKbqa02g,One Kiss,Dua Lipa,708910574.0,2018.0,"dance-pop, tropical house"
8-mloCL49vs,Mi Cama,Karol G,708553182.0,2018.0,reggaeton
zAWsoFk2yVw,Cuando Te Besé,Becky G,706989485.0,2018.0,reggaeton
qaZ0oAh4evU,Sofia,Alvaro Soler,702334261.0,2016.0,Latin pop
g5qU7p7yOY8,Love Me Harder,The Weeknd,700735260.0,2014.0,"pop music, contemporary R&B, synth-pop, synthwave"
XFkzRNyygfk,Creep,Radiohead,700469751.0,1992.0,alternative rock
n-D1EB74Ckg,Come & Get It,Selena Gomez,699765140.0,2013.0,pop music
SlPhMPnQ58k,Memories,Maroon 5,698475911.0,2019.0,
Y1xs_xPb46M,One Thing,One Direction,697480950.0,2012.0,pop rock
w2Ov5jzm3j8,Old Town Road,Lil Nas X,696154992.0,2018.0,"rock music, pop music, country music, Southern hip hop, country rap, trap music"
9YpvNgCSaCU,Old Town Road,Lil Nas X,696154992.0,2018.0,"rock music, pop music, country music, Southern hip hop, country rap, trap music"
9BMwcO6_hyA,Always,Bon Jovi,695804077.0,1994.0,
qPTfXwPf_HM,Mama,Jonas Blue,691910729.0,2017.0,tropical house
iOxzG3jjFkY,Ego,Willy William,691466419.0,2015.0,electronic music
lyssTScHwmk,Ego,Willy William,691466419.0,2015.0,electronic music
UrT0zCmsN8c,Loka,Simone & Simaria,690592997.0,2017.0,"pop music, reggaeton, sertanejo"
pK060iUFWXg,Hawái,Maluma,689574887.0,2020.0,pop music
f0bbDFRYD_A,Changes,XXXTentacion,686780908.0,2018.0,contemporary R&B
Mgfe5tIwOj0,IDGAF,Dua Lipa,686093756.0,2018.0,pop music
nP8ZVJxiJlU,Te Amo (Piso 21 and Paulo Londra song),Piso 21,683495646.0,2018.0,trap music
AbPED9bisSc,Live While We're Young,One Direction,680190269.0,2012.0,bubblegum music
pbMwTqkKSps,When the Party's Over,Billie Eilish,680112298.0,2018.0,pop music
ShZ978fBl6Y,You Are the Reason,Calum Scott,679842133.0,2018.0,pop music
dvgZkm1xWPE,Viva la Vida,Coldplay,679445162.0,2008.0,baroque pop
CvBfHwUxHIk,Umbrella,Rihanna,677707717.0,2007.0,"hip hop music, pop music, contemporary R&B"
TmKh7lAwnBI,Dákiti,Jhayco,677087741.0,2020.0,reggaeton
WXBHCQYxwr0,Sweet but Psycho,Ava Max,676698559.0,2018.0,electropop
mzB1VGEGcSU,Lucid Dreams,Juice WRLD,671500106.0,2018.0,rhythm and blues
CHVhwcOg6y8,One Time,Justin Bieber,668462914.0,2009.0,"pop music, teen pop, contemporary R&B"
Um7pMggPnug,Chained to the Rhythm,Skip Marley,668243190.0,2017.0,pop music
6EEW-9NDM5k,Lonely,Akon,667677429.0,2005.0,hip hop soul
W-w3WfgpcGg,It Will Rain,Bruno Mars,664369508.0,2011.0,"pop music, pop soul"
SX_ViT4Ra7k,Lemon,Kenshi Yonezu,662453965.0,2018.0,J-pop
SRcnnId15BA,Candy Shop,Olivia,661318837.0,2005.0,hip hop music
aZla1ttZHaw,Freaky Friday,Lil Dicky,660412621.0,2018.0,"comedy hip hop, pop rap"
c6rP-YP4c5I,Try Everything,Shakira,659556657.0,2016.0,pop music
igNVdlXhKcI,Marvin Gaye,Charlie Puth,658609766.0,2015.0,pop music
K_9tX4eHztY,Low Life,Future,657488147.0,2016.0,
iX-QaNzd-0Y,Stolen Dance,Milky Chance,655632393.0,2013.0,folk music
WpYeekQkAdc,Where Is the Love?,Black Eyed Peas,655195954.0,2003.0,rap
OZLUa8JUR18,Mirror,Lil Wayne,654470554.0,2011.0,alternative hip hop
UtF6Jej8yb4,The Nights,Avicii,653564837.0,2014.0,dance music
-CmadmM5cOk,Style,Taylor Swift,652687351.0,2015.0,"disco, funk, pop rock, synth-pop"
KRaWnd3LJfs,Payphone,Maroon 5,652503962.0,2012.0,pop music
M4ZoCHID9GI,Call Out My Name,The Weeknd,652470831.0,2018.0,rhythm and blues
VPRjCeoBqrI,A Sky Full Of Stars,Coldplay,652394440.0,2014.0,"dance-pop, electronic dance music"
vpD_EvXiGQ4,El Efecto,None,651095874.0,-1.0,
WA4iX5D9Z64,We Are Never Ever Getting Back Together,Taylor Swift,646888382.0,2012.0,"pop music, dance-pop, pop rock, bubblegum music, folktronica"
Nhj-kJQwNYA,We Are Never Ever Getting Back Together,Taylor Swift,646888382.0,2012.0,"pop music, dance-pop, pop rock, bubblegum music, folktronica"
p03TIGqEc8o,"1, 2, 3",Sofía Reyes,645420729.0,2018.0,"Latin pop, urban contemporary"
DzwkcbTQ7ZE,Flashlight,Jessie J,637499520.0,2015.0,pop music
YxZXLWIx6ik,Vuelve,Daddy Yankee,636667310.0,2017.0,Latin trap
zisuhZqTeH4,Qué más pues?,Marí palma,635999235.0,2021.0,reggaeton
CFPLIaMpGrY,Todo de Ti,Rauw Alejandro,635193789.0,2021.0,"electropop, dance-pop"
iGk5fR-t5AU,Swish Swish,Nicki Minaj,634388412.0,2017.0,"hip hop music, electronic dance music"
2i2khp_npdE,Sing Me to Sleep,Alan Walker,631948756.0,2016.0,dance music
FOjdXSrtUxA,Give Me Love,Ed Sheeran,631206512.0,2012.0,indie folk
fiore9Z5iUg,Prayer in C,Lilly Wood and the Prick,631190294.0,2014.0,protest song
gzJBaC9P2Eg,Dynamite,BTS,630112267.0,2020.0,"pop music, disco"
BV2FdDmGiW0,Dynamite,BTS,630112267.0,2020.0,"pop music, disco"
BflFNMl_UWY,Dynamite,BTS,630112267.0,2020.0,"pop music, disco"
SIsm0N18AIc,Dynamite,BTS,630112267.0,2020.0,"pop music, disco"
NvK9APEhcdk,Dynamite,BTS,630112267.0,2020.0,"pop music, disco"
gdZLi9oWNZg,Dynamite,BTS,630112267.0,2020.0,"pop music, disco"
HBlpq7H7VIw,Dynamite,BTS,630112267.0,2020.0,"pop music, disco"
7O4FqXvBgeo,Dynamite,BTS,630112267.0,2020.0,"pop music, disco"
fgk2KxK4iAo,Dynamite,BTS,630112267.0,2020.0,"pop music, disco"
nQEnj84irFc,Dynamite,BTS,630112267.0,2020.0,"pop music, disco"
WRoZgfjzGNQ,Dynamite,BTS,630112267.0,2020.0,"pop music, disco"
u9FjPUjqirY,Dynamite,BTS,630112267.0,2020.0,"pop music, disco"
2bfxLPBakzg,Dynamite,BTS,630112267.0,2020.0,"pop music, disco"
0rUO0pxJKdw,Dynamite,BTS,630112267.0,2020.0,"pop music, disco"
bqv8_7Parj4,Dynamite,BTS,630112267.0,2020.0,"pop music, disco"
Bg59q4puhmg,Girlfriend,Lil Mama,628330459.0,2007.0,"pop-punk, power pop"
EnwLrQ2ys_g,Girlfriend,Lil Mama,628330459.0,2007.0,"pop-punk, power pop"
av5JD1dfj_c,Dancing with a Stranger,Normani,628194861.0,2019.0,"pop music, disco, contemporary R&B"
1lyu1KKwC74,Bitter Sweet Symphony,The Verve,627340929.0,1997.0,alternative rock
zRIbf6JqkNc,Don't Cry,Guns N' Roses,627090525.0,1991.0,hard rock
5NV6Rdv1a3I,Get Lucky,Nile Rodgers,622607697.0,2013.0,"pop music, disco, funk"
RnBT9uUYb1w,In the Name of Love,Bebe Rexha,622063068.0,2016.0,future bass
qDRORgoZxZU,Me Too,Meghan Trainor,620870231.0,2016.0,"electro, contemporary R&B"
ANS9sSJA9Yc,Don't Wanna Know,Maroon 5,620714334.0,2016.0,tropical house
EkHTsc9PU2A,I'm Yours,Jason Mraz,619076277.0,2008.0,pop music
TJAfLE39ZZ8,Back to Black,Amy Winehouse,617463427.0,2007.0,
Wa5B22KAkEk,"Young, Wild & Free",Wiz Terikiya,616990712.0,2011.0,pop rap
XXYlFuWEuKI,Save Your Tears,The Weeknd,616942896.0,2020.0,synth-pop
LIIDh-qI9oI,Save Your Tears,The Weeknd,616942896.0,2020.0,synth-pop
e2vBLd5Egnk,Scared to Be Lonely,Dua Lipa,616887619.0,2017.0,"pop music, future bass"
otCpCn0l4Wo,U Can't Touch This,MC Hammer,615790168.0,1990.0,
QLz9VaksClg,Agua,Tainy,614475858.0,2020.0,reggaeton
waU75jdUnYw,Earned It,The Weeknd,614072856.0,2014.0,"contemporary R&B, chamber pop"
Rbm6GXllBiw,Paradise City / Move to the City,Guns N' Roses,611825413.0,1989.0,
F90Cw4l-8NY,Pompeii,Bastille,611292557.0,2013.0,indie rock
9WbCfHutDSE,Dangerous Woman,Ariana Grande,610910496.0,2016.0,"pop music, rhythm and blues"
AByfaYcOm4A,Heart Attack,Demi Lovato,610316360.0,2013.0,synth-pop
wZRWpr1G1Qw,Nota de Amor,Wisin,609875826.0,2015.0,
ZaI2IlHwmgQ,Pump It,Black Eyed Peas,609454738.0,2006.0,rap
CwfoyVa980U,How Long,Charlie Puth,607334886.0,2017.0,pop music
u3u22OYqFGo,Black Widow,Iggy Azalea,604075786.0,2014.0,snap music
5jlI4uzZGjU,Feel This Moment,Pitbull,602548477.0,2013.0,dance-pop
kHue-HaXXzg,Let It Go - Single Version,Demi Lovato,601424396.0,2013.0,"pop rock, stage and screen"
iP6XpLQM2Cs,Tik Tok,Kesha,599698748.0,2009.0,"electropop, dance-pop, Eurodance"
u5uSlUKBEDc,Tik Tok,Kesha,599698748.0,2009.0,"electropop, dance-pop, Eurodance"
p1JPKLa-Ofc,Drunk in Love,Jay-Z,599430502.0,2013.0,contemporary R&B
9mWdw-09dso,Dheeme Dheeme,Tony Kakkar,595565931.0,2019.0,Indian pop
nIjVuRTm-dc,She Will Be Loved,Maroon 5,595478033.0,2004.0,pop rock
oorVWW9ywG0,Dior,Pop Smoke,592620092.0,2020.0,"hip hop music, Brooklyn drill"
8EJ3zbKTWQ8,Yummy,Justin Bieber,592481125.0,2020.0,"pop music, contemporary R&B"
t5Sd5c4o9UM,E.T.,Katy Perry,591237990.0,2011.0,"electronic music, hip hop music"
9v_rtaye2yY,MotorSport,Cardi B,590675150.0,2017.0,trap music
kdemFfbS5H0,Selfie,The Chainsmokers,590217392.0,2014.0,electronic dance music
KDxJlW6cxRk,Ocean Drive,Duke Dumont,589009244.0,2015.0,"alternative dance, nu-disco"
t4-Xz_Lt2p4,Q10708149,None,587337232.0,2013.0,pop music
Xmap94TcDNs,Follow the Leader,Wisin & Yandel,587048323.0,2012.0,synth-pop
9pdj4iJD08s,Playing with Fire,Blackpink,586769377.0,2016.0,K-pop
cwQgjq0mCdE,I Love It,Lil Pump,585458629.0,2018.0,hip hop music
bvC_0foemLY,Sugar,Francesco Yates,585377831.0,2015.0,deep house
xUVz4nRmxn4,No Money,Galantis,584882662.0,2016.0,"dance-pop, progressive house"
Dsp_8Lm1eSk,La Tortura,Alejandro Sanz,584446177.0,2005.0,Latin pop
6JnGBs88sL0,Say It Right,Nelly Furtado,582210628.0,2006.0,"pop music, contemporary R&B"
nPvuNsRccVw,Treasure,Bruno Mars,582115470.0,2013.0,"disco, soul, funk, synth-pop"
cmSbXsFE3l8,Cups,Anna Kendrick,582035073.0,2011.0,folk music
dISNgvVpWlo,Whistle,Blackpink,580917948.0,2016.0,K-pop
vIaH35-MLsk,Right Now (Na Na Na),Akon,580485787.0,2008.0,Europop
BiQIc7fG9pA,"I Hate U, I Love U",Gnash,580277078.0,2016.0,pop music
iEe_eraFWWs,My Humps,Black Eyed Peas,580154830.0,2005.0,"hip hop music, dance music"
F57P9C4SAW4,California Gurls,Katy Perry,578401000.0,2010.0,electropop
kn6-c223DUU,Airplanes,Hayley Williams,577503148.0,2010.0,alternative hip hop
J9NQFACZYEU,Outside,Calvin Harris,577079116.0,2014.0,synth-pop
XAhTt60W7qo,Loca,El Cata,574883928.0,2010.0,music of Latin America
ks1CBTwtaU8,La Rompe Corazones,Daddy Yankee,574105504.0,2017.0,reggaeton
iWPHy-NfAW0,Feels,Big Sean,572972420.0,2017.0,"ska, disco-funk"
ozv4q2ov3Mk,Feels,Big Sean,572972420.0,2017.0,"ska, disco-funk"
AgFeZr5ptV8,22,Taylor Swift,571659651.0,2013.0,"pop music, country music"
qDc_5zpBj7s,Lips Are Movin,Meghan Trainor,570817316.0,2014.0,"pop music, doo-wop, blue-eyed soul"
DDWKuo3gXMQ,When We Were Young,Adele,570634021.0,2016.0,soul
FAucVNRx_mU,Jocelyn Flores,XXXTentacion,569859730.0,2020.0,
NMNgbISmF4I,Crazy,Aerosmith,567759811.0,1994.0,blues rock
weRHyjj34ZE,"Whenever, Wherever",Shakira,567678003.0,2001.0,"pop rock, Latin pop"
a8Rwz6zBJSE,"Whenever, Wherever",Shakira,567678003.0,2001.0,"pop rock, Latin pop"
XjwZAa2EjKA,Unconditionally,Katy Perry,567069584.0,2013.0,pop rock
5Wiio4KoGe8,What Lovers Do,SZA,566924244.0,2017.0,pop music
A2I_7hl3VUI,What Lovers Do,SZA,566924244.0,2017.0,pop music
b73BI9eUkjM,Solo,Jennie,566752002.0,2018.0,K-pop
7ysFgElQtjI,Old Town Road (remix),Lil Nas X,564420810.0,2019.0,"country rap, trap music, country music, Southern hip hop"
e82VE8UtW8A,Rude Boy,Rihanna,564053772.0,2010.0,"dancehall, contemporary R&B"
CxnaPa8ohmM,I Mean It,G-Eazy,562625257.0,2014.0,hip hop music
z5WrgDzNIZ0,Gotti,6ix9ine,562429611.0,2018.0,hip hop music
BX5szmNM3ks,Gotti,6ix9ine,562429611.0,2018.0,hip hop music
ShlW5plD_40,Dear Future Husband,Meghan Trainor,561441696.0,2015.0,"pop music, doo-wop"
rywUS-ohqeE,No One,Alicia Augello Cook,560247347.0,2007.0,"soul, contemporary R&B"
t_qn-f7XfJo,Otro Trago,Sech,559303358.0,2019.0,
yd8jh9QYfEs,Don't Stop the Music,Rihanna,557483490.0,2007.0,house music
k4YRWT_Aldo,7/11,Beyoncé,557339353.0,2014.0,trap music
k2C5TjS2sh4,It Must Have Been Love,Roxette,556624186.0,1990.0,pop music
D5drYkLiLI8,It Ain't Me,Kygo,551489945.0,2017.0,"dance-pop, electronic dance music, tropical house"
zpsVpnvFfZQ,Chittiyaan Kalaiyaan,Kanika Kapoor,551355715.0,2015.0,"filmi music, contemporary R&B, folk-pop"
wlS6Ix7mA0w,Downtown,Anitta,550760875.0,2017.0,
NxxjLD2pmlk,Feel Good Inc.,Gorillaz,545534995.0,2005.0,rap
HyHNuVaZJ-k,Feel Good Inc.,Gorillaz,545534995.0,2005.0,rap
PVzljDmoPVs,She Wolf,Sia,544711285.0,2012.0,house music
JmcA9LIIXWw,Karma Chameleon,Culture Club,543608429.0,1983.0,
VCLxJd1d84s,Buttons,The Pussycat Dolls,543468794.0,2006.0,"pop music, contemporary R&B"
rn_YodiJO6k,Otherside,Red Hot Chili Peppers,542320911.0,2000.0,alternative rock
SkTt9k4Y-a8,Sorry for Party Rocking,LMFAO,540204579.0,2011.0,electro house
J3UjJ4wKLkg,Take a Bow,Rihanna,538245967.0,2008.0,contemporary R&B
F0rwOsAteXM,Solamente Tú,Pablo Alborán,537945068.0,2010.0,flamenco
LOZuxwVk7TU,Toxic,Britney Spears,537673546.0,2004.0,"dance-pop, techno-pop"
K0ibBPhiaG0,Castle on the Hill,Ed Sheeran,536143810.0,2017.0,pop rock
ViwtNLUqkMY,Crazy in Love,Jay-Z,535588716.0,2003.0,"hip hop music, pop music, contemporary R&B"
S9bCLPwzSC0,Mockingbird,Eminem,535428855.0,2005.0,hip hop music
iywaBOMvYLI,Toxicity,System of a Down,533763912.0,2002.0,alternative metal
47dtFZ8CFo8,Safe and Sound,Capital Cities,531270366.0,2011.0,synth-pop
_ovdm2yX4MA,Levels,Avicii,530706630.0,2011.0,progressive house
KV2ssT8lzj8,No Love,Lil Wayne,528898090.0,2010.0,hip hop music
GxBSyx85Kp8,Yeah!,Lil Jon,527305801.0,2004.0,crunk&B
UrIiLvg58SY,More Than Words,Extreme,526788417.0,1991.0,"soft rock, pop rock"
bjgFH01k0gU,Dance Again,Pitbull,523229109.0,2012.0,electronic dance music
bpOR_HuHRNs,Wild Ones,Myriam Fares,523011944.0,2011.0,dance-pop
N6O2ncUKvlg,Just a Dream,Nelly,521650353.0,2010.0,hip hop music
uo14xGYwWd4,I Get the Bag,Migos,521621304.0,2017.0,trap music
omzk3klIy0E,Sua Cara,Pabllo Vittar,520763322.0,2017.0,moombahton
BTtBmo5EbEk,Ella Quiere Beber,Anuel AA,518985498.0,2018.0,reggaeton
HBxt_v0WF6Y,Where Have You Been,Rihanna,518341080.0,2012.0,"house music, dance-pop, techno"
T3E9Wjbq44E,Stereo Hearts,Gym Class Heroes,518247716.0,2011.0,"alternative hip hop, rap rock, pop rap"
nidQCt_HEsY,I Got Love,Miyagi & Andy Panda,517441276.0,2016.0,
2ips2mM7Zqw,Bang Bang Bang,BIGBANG,516459411.0,2015.0,dance-pop
JwQZQygg3Lk,The Time (Dirty Bit),Black Eyed Peas,514592084.0,2010.0,electro house
Il-an3K9pjg,2002,Anne-Marie,513917644.0,2018.0,pop music
PWgvGjAhvIw,Hey Ya!,OutKast,513547588.0,2003.0,"hip hop music, pop music, soul, funk, alternative hip hop"
8gyLR4NfMiI,Look at Me Now,Chris Brown,512366305.0,2011.0,hip hop music
8sgycukafqQ,What I've Done,Linkin Park,512143078.0,2007.0,alternative rock
T4cdfRohhcg,Kiss You,One Direction,511702318.0,2013.0,power pop
w-e5sFmbyHo,Fantasías,Rauw Alejandro,510533270.0,2019.0,
8jwbnGrX7-c,Fantasías,Rauw Alejandro,510533270.0,2019.0,
87gWaABqGYs,Galway Girl,Ed Sheeran,510381438.0,2017.0,"pop music, folk music"
_kqQDCxRCzM,You & I,One Direction,509646068.0,2014.0,"soft rock, pop rock"
eJO5HU_7_1w,The Real Slim Shady,Eminem,507822398.0,2000.0,comedy hip hop
gJLIiF15wjQ,Wannabe,Spice Girls,507066196.0,1996.0,"dance-pop, pop rap"
Soa3gO7tL-c,Boulevard of Broken Dreams,Green Day,507018199.0,2004.0,alternative rock
DPxL7dO5XPc,Esskeetit,Lil Pump,506963025.0,2018.0,
AWpsOqh8q0M,If I Were a Boy,BC Jean,506230972.0,2008.0,pop music
VBmMU_iwe6U,Run the World (Girls),Beyoncé,504115757.0,2011.0,"pop music, rhythm and blues"
HHP5MKgK0o8,Kill Em with Kindness,Selena Gomez,504088494.0,2016.0,
GsF05B8TFWg,More Than You Know,Axwell Λ Ingrosso,500402488.0,2017.0,electropop
eYq7WapuDLU,Enjoy Enjaami,Arivu,498299632.0,-1.0,"pop music, pop rap, Oppari"
-rey3m8SWQI,Be the One,Dua Lipa,496536846.0,2015.0,synth-pop
4bPGxLxogvw,Sapés comme jamais,Niska,496422310.0,2015.0,pop rap
RbtPXFlZlHg,Talk Dirty,Jason Derulo,495880313.0,2013.0,contemporary R&B
cSnkWzZ7ZAA,Whistle,Flo Rida,493595718.0,2012.0,electropop
1cQh1ccqu8M,How You Remind Me,Nickelback,492710944.0,2001.0,post-grunge
BGpzGu9Yp6Y,Make It Bun Dem,Skrillex,491437048.0,2012.0,dubstep
sENM2wA_FTg,It's Time,Imagine Dragons,491290557.0,2012.0,indie rock
rMltoD1jCGI,Bella,Gims,489903661.0,2013.0,pop rap
QUBvVTNRp4Q,Boshret Kheir,Hussain Al Jassmi,489679598.0,-1.0,
cNw8A5pwbVI,Do It Again,Pia Mia,488223735.0,2015.0,"pop music, contemporary R&B"
bSfpSOBD30U,"Me, Myself & I",Bebe Rexha,487855440.0,2015.0,pop rap
bg1sT4ILG0w,Am I Wrong,Nico & Vinz,487184923.0,2013.0,pop music
gBRi6aZJGj4,Bellyache,Billie Eilish,486325241.0,2017.0,"electropop, alternative hip hop, contemporary R&B"
FxYw0XPEoKE,I Have Nothing,Whitney Houston,485743582.0,1993.0,"pop music, soul, adult contemporary music, contemporary R&B"
SA7AIQw-7Ms,Him & I,Halsey,485019993.0,2017.0,
ScNNfyq3d_w,Castle of Glass,Linkin Park,484800364.0,2012.0,electronic rock
Kbj2Zss-5GY,Praise the Lord (Da Shine),Skepta,484380244.0,2018.0,hip hop music
l_lblj8Cq0o,No Limit,Cardi B,484287078.0,2017.0,hip hop music
nGt_JGHYEO4,Lifestyle (song),Cash Money Records,483991118.0,2014.0,hip hop music
2j3x0VYnehg,"Yo x ti, tú x mí",Rosalía,483668285.0,2019.0,reggaeton
GTyN-DB_v5M,Never Forget You,Zara Larsson,481817422.0,2015.0,"pop music, electropop, electronic dance music"
Bag1gUxuU0g,Born to Die,Lana Del Rey,481596341.0,2011.0,"pop music, trip hop, indie pop"
1TsVjvEkc4s,Good for You,A$AP Rocky,478140602.0,2015.0,pop music
DXKHCgNFk1I,Good for You,A$AP Rocky,478140602.0,2015.0,pop music
8UFIYGkROII,Crank That,Soulja Boy,476833039.0,2007.0,snap music
